ENSEMBL	ENTREZID	SYMBOL	DESCRIPTION	LPS100.B100_1_hit.vs.Ctrl_1_hit.astro.logFC	LPS100.B100.vs.Ctrl.micro.logFC	LPS100.B100_1_hit.vs.Ctrl_1_hit.astro.p.value	LPS100.B100.vs.Ctrl.micro.p.value
ENSOARG00000013700	101114408	LOC101114408	carbonyl reductase	-1.33370937192874	-2.31858470211388	0.000886228859184356	3.3139589983919e-05
ENSOARG00000013732	101118792	ARHGAP18	Rho GTPase activating protein 18	-1.5821872686705	-1.38385287799537	0.003306274129083	0.00700206724274368
ENSOARG00000013742	101108898	LHX2	LIM homeobox 2	-1.14707768187145	-1.11452703139317	0.020029542174535	0.0462120273609145
ENSOARG00000013777	101115172	LOC101115172	carbonyl reductase	-1.26741080802463	-2.49926437314415	0.0186615263063572	0.000331862975426419
ENSOARG00000013799				1.60115632384832	1.90954445903589	0.000104081246923879	0.000323475248418209
ENSOARG00000013845	101108615	FADS2	fatty acid desaturase 2	1.76040602182402	0.947053865053341	0.00572168670685799	0.0164396375184667
ENSOARG00000013847	101114538	KCNJ2	potassium voltage-gated channel subfamily J member 2	2.5228851695982	4.22685502587701	0.00610054444978045	6.72292183835259e-05
ENSOARG00000013863	101103759	KDM2B	lysine demethylase 2B	-1.16620454585819	-1.36590039062949	0.00540819229075271	0.00445016213533473
ENSOARG00000013878	101115672	DOP1B	DOP1 leucine zipper like protein B	-1.79683385608201	-1.78156045243066	5.19654355151192e-05	0.000316396928027736
ENSOARG00000013880	101106862	AIDA	axin interactor, dorsalization associated	1.26028686500207	0.987873412130536	0.00798311017159879	0.0283287655992695
ENSOARG00000013883	101114695	ARID5A	AT-rich interaction domain 5A	2.16464566472182	1.29637562660468	0.000342077374282227	0.00324898588400637
ENSOARG00000013885	101122538	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	-1.15100591615987	-1.46315357571474	0.00445377382694415	0.0136565709841203
ENSOARG00000013910	101121177	AKAP7	A-kinase anchoring protein 7	1.85298778884384	1.35892674351499	0.0204534138128987	0.0209688123427986
ENSOARG00000013920	101116999	WDR81	WD repeat domain 81	-1.32203854185188	-2.25535368645678	0.00690317985921324	7.52514997689069e-05
ENSOARG00000013921	100381250	UBE2B	ubiquitin conjugating enzyme E2 B	0.98866694775929	0.790779057546042	0.00882640259827424	0.0238842537014427
ENSOARG00000013922	101115725	TAF3	TATA-box binding protein associated factor 3	1.89368046339423	1.25660881439711	0.00929326722072027	0.00135777574139838
ENSOARG00000013926	101108580	FBXL6	F-box/LRR-repeat protein 6	-0.944257619429918	-1.44583471724086	0.0254439229059694	0.0008826343645822
ENSOARG00000013927	101104530	LOC101104530	ras-related protein Rap-2c-like	-1.09534873233233	-0.945424504816395	0.00363932433863611	0.0188609335758421
ENSOARG00000013937	101118708	CRYL1	crystallin lambda 1	-1.1909263008103	-2.00619065762644	0.00973525620190487	0.000276980431691817
ENSOARG00000013947	101123544	PDXP	pyridoxal phosphatase	-1.29451581312844	-2.54658784078658	0.0210259593824239	0.000246983984012123
ENSOARG00000013952	101115929	MORC3	MORC family CW-type zinc finger 3	1.28865465158219	1.07965589435334	0.00168175837869432	0.043002460870196
ENSOARG00000013954	101105441	ANKRD33B	ankyrin repeat domain 33B	1.40896988913493	3.1490279408232	0.038365164946308	5.57118848318074e-05
ENSOARG00000013977	101110888	SSX2IP	SSX family member 2 interacting protein	-1.33732561595485	-1.56114405708981	0.0129212959000249	0.00192952884549667
ENSOARG00000014034	101109970	DNAJB14	DnaJ heat shock protein family (Hsp40) member B14	1.07903873430605	1.59495493550733	0.0172465028239144	0.00016361927602985
ENSOARG00000014039	101115457	COL5A3	collagen type V alpha 3 chain	1.14310506221014	1.68435514487982	0.00606705512888629	0.000111581172624403
ENSOARG00000014051	101111922	ALDH3B2	aldehyde dehydrogenase family 3 member B1	-1.95401597138578	-0.976751776457798	0.000182249923934024	0.00712632692400476
ENSOARG00000014071	101119130	TRIOBP	TRIO and F-actin-binding protein	-1.26561997160601	-1.31687949194685	0.00245281033067708	0.000346070548979038
ENSOARG00000014098	101119092	ATAD1	ATPase family, AAA domain containing 1	2.09436288583435	2.81131601197987	6.75254667793564e-05	0.000321347799669943
ENSOARG00000014103	101117790	NOCT	nocturnin	3.51327771100043	4.94234367340801	4.82000704134532e-07	1.57386809230501e-05
ENSOARG00000014144	101121802	CMBL	carboxymethylenebutenolidase homolog	-0.984695880607047	-1.35099151061574	0.00798311017159879	0.00111621240425553
ENSOARG00000014157	101123485	KCNG1	potassium voltage-gated channel modifier subfamily G member 1	-1.6656899077771	-2.2438691083624	0.00492224910658259	0.00477213019461597
ENSOARG00000014164	101108417	NLRX1	NLR family member X1	-1.46803601305253	-2.77645226718065	0.000120067740979736	3.59805733290378e-05
ENSOARG00000014169	101107807	DISP1	dispatched RND transporter family member 1	-0.990658172549656	-2.18025796930455	0.00606705512888629	0.000223935289865969
ENSOARG00000014170	101118080	NABP1	nucleic acid binding protein 1	3.08787225527285	3.13831256707274	7.01645255517058e-06	4.36794001172231e-05
ENSOARG00000014177	101121261	DOT1L	DOT1 like histone lysine methyltransferase	0.86728539979663	1.5408707847727	0.0126822756177137	0.000653224120361171
ENSOARG00000014188	101123048	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1	-1.15964940118109	-1.48289981021105	0.00628408813973853	0.000156458766824592
ENSOARG00000014206	101109571	RAB3IL1	RAB3A interacting protein like 1	-2.51426682719833	-2.35327166247721	0.000921539415268651	0.000117053112126469
ENSOARG00000014209	101110675	DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1	1.08549448324904	2.08272246577572	0.0279370017776245	0.000434573454992192
ENSOARG00000014212	101102001		intercellular adhesion molecule 2	2.09602091887709	1.78365039990261	0.000341478568439048	0.00226840124936574
ENSOARG00000014227	101108241	SUCO	SUN domain containing ossification factor	1.37611770278687	2.56732168513858	0.00198469348944253	0.00245080456221793
ENSOARG00000014239		NFATC2	nuclear factor of activated T cells 2	-1.51163945760377	-1.76564331412969	0.00432757136978756	0.0321256571333666
ENSOARG00000014240	100303607	CTGF	connective tissue growth factor	-2.28536820760888	-1.66856063349329	0.000478585735821827	0.000707138315275912
ENSOARG00000014241	101116556	NPHP1	nephrocystin 1	-0.935315786372132	-1.20877417577499	0.0470491399323189	0.00572439293126745
ENSOARG00000014292				-1.8990085058498	-0.962785416962594	0.000343781165031214	0.0061110958199059
ENSOARG00000014296	101106208	KLHDC8B	kelch domain containing 8B	-1.89574999184255	-1.25125113772482	0.00338749696992941	0.00864940278581038
ENSOARG00000014323	101108411	ECHDC3	enoyl-CoA hydratase domain containing 3	-1.13507000970378	-1.61112830115757	0.049646743064734	0.00442691539972978
ENSOARG00000014352	100170320	ADRB2	adrenoceptor beta 2	-2.30739192980052	-2.28289276399259	0.000341478568439048	0.00298864808438617
ENSOARG00000014364	100272002	PIM1	Pim-1 proto-oncogene, serine/threonine kinase	1.88854443462695	3.6075490390748	8.9406062871345e-06	4.81474728204308e-05
ENSOARG00000014369	101119493	SVIL	supervillin	1.76992917365072	1.15136377407993	6.19684535260179e-05	0.00614384991289853
ENSOARG00000014392	101103892	SMIM3	small integral membrane protein 3	0.894936267954177	1.28990744629602	0.0147084128017563	0.0189647649573348
ENSOARG00000014416	101112130	TMEM243	transmembrane protein 243	1.14636247845813	1.56145684100523	0.0326942023066972	0.00135299356338333
ENSOARG00000014425	101118263	MERTK	MER proto-oncogene, tyrosine kinase	-2.2409286363637	-2.3146164214393	2.62538164254582e-05	3.49300537501172e-05
ENSOARG00000014496	443418	CXCL8	C-X-C motif chemokine ligand 8	4.70174517319029	6.23661622414092	2.117509173123e-07	1.61828209075452e-05
ENSOARG00000014520	101108309	EXOSC9	exosome component 9	1.41268069997951	1.22640219714114	0.00450551998397161	0.00123793413367169
ENSOARG00000014532	443026	ETS2	ETS proto-oncogene 2, transcription factor	1.67468166711798	3.3651448597124	0.00239356741162141	0.000118554282403299
ENSOARG00000014541	101119308	ATP8A1	ATPase phospholipid transporting 8A1	2.85251094797769	3.34254069000306	0.000160138269852855	1.9315633948792e-05
ENSOARG00000014581	101113184	TCIRG1	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3	-1.12847894084819	-1.01775016422648	0.020029542174535	0.00427671570250184
ENSOARG00000014592	101103238	CXCL6	C-X-C motif chemokine 6	4.95742069121273	6.79990268644661	2.50889690610162e-06	4.08928134477873e-05
ENSOARG00000014619	101122105	MOB3A	MOB kinase activator 3A	0.978806031557839	2.51114825550074	0.0143400596128393	0.000201589683630546
ENSOARG00000014631	101112816	JAK3	Janus kinase 3	1.65162614928203	3.24439986036289	0.000455839091020354	6.48648551827377e-05
ENSOARG00000014636	101123366		cytidine/uridine monophosphate kinase 2	3.13598661905847	5.35290181644198	0.000655143918596744	3.42060236750322e-05
ENSOARG00000014648	101115013	RSAD2	radical S-adenosyl methionine domain containing 2	4.7055768258929	6.8325913037896	0.000115455559771434	8.38447371639793e-05
ENSOARG00000014657	101120533	ANKRD22	ankyrin repeat domain 22	2.12461053148942	4.67421386191853	0.0019840174429125	7.04529254251712e-05
ENSOARG00000014668	101120662	ZFYVE16	zinc finger FYVE-type containing 16	1.24889126357854	0.933821762167925	0.00387735107024924	0.0138297955961598
ENSOARG00000014674	443185	SCD	stearoyl-CoA desaturase	1.13899121191137	2.65944790531911	0.0464591740747504	0.00184706337602637
ENSOARG00000014710	101107709	SGK1	serum/glucocorticoid regulated kinase 1	1.75105311796223	2.70619389493313	2.41920157673174e-05	0.000279198873779713
ENSOARG00000014714	101102840	ANAPC5	anaphase promoting complex subunit 5	-0.976839559862298	-1.18227773044885	0.0082832259180644	0.00088690202256396
ENSOARG00000014731	101107257	DDX58	DExD/H-box helicase 58	3.25254697191175	4.15224504787986	0.000546105915395283	4.25311237754702e-05
ENSOARG00000014742	101116505	CCDC34	coiled-coil domain containing 34	-1.23175048224417	-1.48069200964591	0.0106501943928227	0.0030826474804084
ENSOARG00000014744	101109288	DHRS3	dehydrogenase/reductase 3	-1.3700576339746	-2.43982529093114	0.00457203928443206	1.65753474265269e-05
ENSOARG00000014751	101120222	STARD8	StAR related lipid transfer domain containing 8	3.31895131753975	3.9017568906943	1.11955685065521e-06	1.75548627710795e-05
ENSOARG00000014766				1.18205351541306	5.31234937820278	0.0335152051213991	7.16699232681258e-05
ENSOARG00000014775	443380	CXCL1	chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)	7.16672562012605	6.94579275749747	1.75052032490014e-07	1.57386809230501e-05
ENSOARG00000014777	101109462	CCR7	C-C motif chemokine receptor 7	7.72286976424434	7.63798782420381	4.20446790046761e-06	8.17607712327318e-06
ENSOARG00000014778	100302103	LYN	LYN proto-oncogene, Src family tyrosine kinase	1.32238597726083	2.1759048809308	0.000918794375788332	0.000428357183849755
ENSOARG00000014800		IFIT3	interferon induced protein with tetratricopeptide repeats 3	2.86842142205382	3.3451999617127	0.000396817723827987	0.000239878566344558
ENSOARG00000014815		IFIT5	interferon induced protein with tetratricopeptide repeats 5	1.40845616209155	1.98180684499962	0.0024245696160037	0.00473338251180388
ENSOARG00000014822		IKZF1	IKAROS family zinc finger 1	1.50190048292105	1.91838884971063	0.00347987704682118	0.00225339372746592
ENSOARG00000014824	101113796	MVK	mevalonate kinase	-0.907181420087945	-0.768861690937891	0.0305300766050454	0.0100989766048826
ENSOARG00000014841				5.17506507905653	6.35058922169966	2.67519722506886e-06	3.31920890121653e-05
ENSOARG00000014846				2.6240201144986	2.16228072718883	0.00351318984362952	0.010341140562231
ENSOARG00000014861	101116521	SH3GLB1	SH3 domain containing GRB2 like, endophilin B1	0.891678254302249	1.29956446669922	0.0134900558830473	0.00337542187283405
ENSOARG00000014866		FAS	Fas cell surface death receptor	1.82825193959069	2.60034525230591	0.00254223804047249	0.000150488010154709
ENSOARG00000014904	101106461	TENT4A	terminal nucleotidyltransferase 4A	0.817985554147781	1.70243075437515	0.043331889783168	0.000273672726465383
ENSOARG00000014972	101107616	MED13	mediator complex subunit 13	1.22829028247643	1.64224051382008	0.00254223804047249	0.000134266897642884
ENSOARG00000014973	101104692	GPD1L	glycerol-3-phosphate dehydrogenase 1 like	-2.11123988348705	-1.5105649694836	0.000459287415925647	0.000539648002834921
ENSOARG00000014979	101119003	GTF2B	general transcription factor IIB	1.55356438179294	1.2684525444595	0.00182069361628304	0.00682436238679918
ENSOARG00000014990	101114548	ZNF613	zinc finger protein 613-like	-0.997960891000359	-1.40634404811427	0.0433553341245669	0.000861794212744514
ENSOARG00000015019		B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3	2.68714709443707	2.04130404781719	0.0137741402723719	0.00817425068201898
ENSOARG00000015044	554262	TLR2	toll like receptor 2	1.03144720533182	1.14221442176803	0.0134971993044458	0.0119304337781718
ENSOARG00000015050	101117094	MAP3K8	mitogen-activated protein kinase kinase kinase 8	1.9529356696913	2.55192623126032	9.70684426131431e-05	0.00011410917231607
ENSOARG00000015051	101102166	BCAS1	breast carcinoma amplified sequence 1	3.12625362296022	3.99204121459721	1.16180271064008e-05	4.08928134477873e-05
ENSOARG00000015055	101109076	KIF13B	kinesin family member 13B	1.03109644224588	1.64309967183601	0.0149435011174776	0.00117076296030037
ENSOARG00000015070	101123481	ZBTB41	zinc finger and BTB domain containing 41	1.33084008152194	2.03044567220842	0.0392872056576716	0.00375053704600247
ENSOARG00000015072	101119517	LOC101119517	guanylate-binding protein 1-like	3.97865180797811	6.69839575183918	0.000851855873057653	3.10192460705414e-05
ENSOARG00000015078	443136	IRF1	interferon regulatory factor 1	3.06048309849135	4.93484351894936	9.89149598964772e-06	1.32401022990282e-05
ENSOARG00000015119	101111193	TRMT10A	tRNA methyltransferase 10A	1.05374435410732	1.16453659670844	0.0115273981206732	0.013270722822474
ENSOARG00000015121	101112171	CMTM6	CKLF like MARVEL transmembrane domain containing 6	1.33037654375796	2.0945611043542	0.00079313829491098	0.000643381107852051
ENSOARG00000015146	101103248	SAT2	spermidine/spermine N1-acetyltransferase family member 2	-1.22568268734969	-1.56073448366615	0.0118764322252439	0.00179167212872442
ENSOARG00000015160	101107478	ICK	intestinal cell kinase	-1.13828798328156	-1.44005279147734	0.0128704151112781	0.00152527451159747
ENSOARG00000015167	101114560	BCL2A1	BCL2 related protein A1	3.77803125274877	6.14886297715684	4.67385988574583e-05	9.33423465819799e-06
ENSOARG00000015169	101101941	IFIT2	interferon induced protein with tetratricopeptide repeats 2	3.47014917381084	3.67624381943099	3.6761808348768e-05	0.000235589137335721
ENSOARG00000015177	101102194	IFIT1	interferon-induced protein with tetratricopeptide repeats 1	3.02308830777753	4.19026285132598	5.78383781018629e-05	0.000155100141621025
ENSOARG00000015226				4.09227463345771	5.02907990289462	0.0007621949067728	3.13962064617963e-05
ENSOARG00000015231	101120330	GUF1	GUF1 homolog, GTPase	-1.09319609164049	-1.64734386552182	0.038230931719947	0.000830653130403654
ENSOARG00000015234	101104239	PARM1	prostate androgen-regulated mucin-like protein 1	1.78676811554623	2.77924904902495	5.3007817653596e-05	7.16699232681258e-05
ENSOARG00000015236		MAFF	MAF bZIP transcription factor F	1.6810798032048	2.82012888855455	0.000111433286515808	0.00028068830194073
ENSOARG00000015238				1.6771814889683	2.01193216157449	0.0013969031029625	0.00254734424621232
ENSOARG00000015246	101121070	ANKRD44	ankyrin repeat domain 44	-1.17684469415258	-1.2599270019238	0.0478759060180429	0.0230801730869883
ENSOARG00000015247	101106509	CCDC59	coiled-coil domain containing 59	1.16263775171297	1.17094683411874	0.00251378858601019	0.00406028480754907
ENSOARG00000015256	101114957	TNIP3	TNFAIP3 interacting protein 3	2.3939856902181	4.984825905793	0.00293974676572353	1.65753474265269e-05
ENSOARG00000015270	101120134	TRIM56	tripartite motif containing 56	1.10647866300894	1.82646709015354	0.00808570495050209	0.00610633796681077
ENSOARG00000015272	100302546	RCHY1	ring finger and CHY zinc finger domain containing 1	0.893828278606858	0.679001641757767	0.049765124473649	0.0321771502444713
ENSOARG00000015297	101120367	GBP5	guanylate binding protein 5	3.8699200866719	5.27859446931754	7.60986804762603e-05	2.71188463190278e-05
ENSOARG00000015307	101122150	PANK1	pantothenate kinase 1	-1.40591222589315	-1.26724015913554	0.00490208555974533	0.0161148886385211
ENSOARG00000015342	101108832	NDNF	neuron derived neurotrophic factor	1.19091958884793	1.71940950234947	0.00100799181265075	0.00193104016211748
ENSOARG00000015343	101122348	GNPTAB	N-acetylglucosamine-1-phosphate transferase subunits alpha and beta	-0.895032698000111	-1.74747646831168	0.00931092605139829	0.00876013464702944
ENSOARG00000015354	101113714		LDL receptor related protein 5	-0.810777015413055	-1.37647200611456	0.0401083819212739	0.000669603896958022
ENSOARG00000015388	101108431	ELOVL5	ELOVL fatty acid elongase 5	1.50518130246172	2.86166828724619	8.0775463566149e-05	0.000466252991956861
ENSOARG00000015414	101114579		trichohyalin-like	3.26286183093478	4.70318064027231	0.00113037000003592	3.69478587225125e-05
ENSOARG00000015430	443400	CSF2	colony stimulating factor 2	8.27379446617961	8.8785358941029	2.30032702211969e-05	3.26708426833966e-05
ENSOARG00000015432	101120875	LOC101120875	guanylate-binding protein 6-like	3.94702005432879	6.90585638542128	0.000402386241972638	4.58124346732087e-06
ENSOARG00000015442	101120006	MPP7	membrane palmitoylated protein 7	1.82017736804064	3.54789054896415	0.000479575696293304	0.000120496714505189
ENSOARG00000015462	101122002	COQ10B	coenzyme Q10B	1.68170605138822	1.74967681611112	6.32521474794014e-05	0.000539898753643476
ENSOARG00000015467	101109084	DRAM1	DNA damage regulated autophagy modulator 1	1.66415299622351	3.31964541220379	0.00450551998397161	5.92092132281588e-05
ENSOARG00000015492	101109488	ABHD17C	abhydrolase domain containing 17C	-1.59254233770435	-1.38063587305203	0.000551158332978072	0.00694724920418055
ENSOARG00000015653	101103447	EEF2K	eukaryotic elongation factor 2 kinase	-1.78264346979173	-1.32660327234529	3.98877192423827e-05	0.000687337426464894
ENSOARG00000015656	443045	ICAM1	intercellular adhesion molecule 1	3.2453690425475	4.8738920737473	3.1400223057581e-05	1.57386809230501e-05
ENSOARG00000015675				-1.32339836157222	-1.35865610063357	0.044435108436564	0.0163773942233931
ENSOARG00000015698	101105013	MNT	MAX network transcriptional repressor	-1.30038927309441	-2.34578447291234	0.0248257649612625	0.00256969579551262
ENSOARG00000015723	101102372	PLCL1	phospholipase C like 1 (inactive)	-1.42063980458172	-1.44459454282994	0.00168634360677428	0.00316018626814807
ENSOARG00000015761	101122994	HTR7	5-hydroxytryptamine receptor 7	0.866304922452671	2.71248238938852	0.0486303369101431	0.000156458766824592
ENSOARG00000015776	101116190	C21orf91	chromosome 1 open reading frame, human C21orf91	3.17623959168582	2.77900710172527	3.2981263290747e-05	0.000177553091950029
ENSOARG00000015781	101116476	ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)	3.37710796389073	4.9404394269353	5.49408424595644e-05	9.88884882475027e-05
ENSOARG00000015790	100620049	BTG3	BTG anti-proliferation factor 3	1.41434629363929	3.14880502604468	3.2981263290747e-05	0.000309036849206344
ENSOARG00000015805	101108523	WDR6	WD repeat domain 6	-1.20143635458515	-1.70431775952498	0.000722791289158646	0.000113203814328358
ENSOARG00000015809	101107714	PSMD12	proteasome 26S subunit, non-ATPase 12	0.926150104281505	1.50090721634716	0.00929326722072027	0.000909764811237655
ENSOARG00000015828	101102297	LOC101102297	formimidoyltransferase-cyclodeaminase-like	-1.48110094007684	-1.10189366716621	0.0292176648706883	0.00277738863602174
ENSOARG00000015857	101103741	METRNL	meteorin like, glial cell differentiation regulator	1.22082673237548	1.8839192749639	0.00933790811103456	0.000586595452506255
ENSOARG00000015859		KCTD10	potassium channel tetramerization domain containing 10	1.27875189328383	1.23687647302848	0.000773647215830129	0.0344897789972442
ENSOARG00000015864	101115017	SOCS2	suppressor of cytokine signaling 2	1.60752348727461	2.88469458139976	0.000397347257240704	0.00050654782076877
ENSOARG00000015877	101122185	GTPBP1	GTP binding protein 1	1.27952610668996	1.27974829152169	0.000865767199883056	0.00412828268568464
ENSOARG00000015882	101111828	PPFIBP2	PPFIA binding protein 2	-2.16624806084187	-1.9312122067026	0.000246377336189452	0.000669603896958022
ENSOARG00000015895	101106582	PLXNC1	plexin C1	-1.26251208939744	-1.58625885637521	0.000429482154555992	0.0151970236082008
ENSOARG00000015905	101112730	EIF4E	eukaryotic translation initiation factor 4E	1.93144675358702	2.03119808083455	0.0030040792046499	0.00272093497430034
ENSOARG00000015916	101115779	CEP83	centrosomal protein 83	1.09549810864182	1.45643143663359	0.000686558377775789	0.000538897411890781
ENSOARG00000015934	101123250	PCGF5	polycomb group ring finger 5	1.00530099475072	1.0520693401257	0.0265886422249441	0.0199781922645887
ENSOARG00000015947	101120526	GLRX5	glutaredoxin 5	1.0330248528312	2.94357048253575	0.023690361710527	0.000137728939732999
ENSOARG00000016003	101102743	ACOD1	aconitate decarboxylase 1	3.90714552427968	6.51482386129651	9.65021611279578e-06	2.37443993445852e-05
ENSOARG00000016009		STK32C	serine/threonine kinase 32C	-1.42657460609926	-2.22077644176733	0.00466660170146608	0.00186865164866599
ENSOARG00000016039	101103649	DCP2	decapping mRNA 2	1.1421253103953	0.816594593826913	0.00161962799419899	0.00632247157241777
ENSOARG00000016081	101107953	UPP1	uridine phosphorylase 1	2.54872131831273	1.46770911898752	6.53071761753783e-05	0.010724219261959
ENSOARG00000016099	100286738	MEF2C	myocyte enhancer factor 2C	-2.06567004848232	-2.75073260802676	0.00024060299012163	0.0022993414135573
ENSOARG00000016104	101118773	PDE1B	phosphodiesterase 1B	3.20704759186056	3.09575820233143	0.0010786413339103	4.17567180354521e-05
ENSOARG00000016109	101103538	IL2RG	interleukin 2 receptor subunit gamma	1.15508117010863	1.7768841321391	0.00448493074822264	0.00202495551376754
ENSOARG00000016111	101117838	POLD2	DNA polymerase delta 2, accessory subunit	-1.25785609481628	-1.97860082562685	0.0132123174522693	0.000177488500517344
ENSOARG00000016128	101109858	MAP3K2	mitogen-activated protein kinase kinase kinase 2	1.23607040853544	2.49708879646491	0.0288384360602932	0.000120496714505189
ENSOARG00000016144	101120647	LPIN1	lipin 1	-1.2403276404554	-2.3556762306521	0.00898516234122401	0.00443146852560592
ENSOARG00000016145				-1.14802244040849	-2.02871232850379	0.0460268051686463	0.0196306322872948
ENSOARG00000016157				1.21108890742064	2.52915491345569	0.0108654361395426	3.27235938614818e-05
ENSOARG00000016177	101119920	RALGPS2	Ral GEF with PH domain and SH3 binding motif 2	-1.91804630002007	-1.60959883382572	0.00769790641503914	0.00245080456221793
ENSOARG00000016184	101117716	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1	1.48949242802054	3.14801670038335	0.0141476674183535	0.000309036849206344
ENSOARG00000016188	101119119	BIN1	bridging integrator 1	-0.964419616668243	-1.2174328012883	0.00508320828655328	0.00513703767209686
ENSOARG00000016195	101107591	ZNF385A	zinc finger protein 385A	-1.65153121372505	-1.18971541957858	0.00179428537267345	0.00742654415646588
ENSOARG00000016207	101119970	GPR84	G protein-coupled receptor 84	2.34359850311692	5.18991116831315	0.0017706862237846	1.95599693589343e-05
ENSOARG00000016210	101110389	NAB1	NGFI-A binding protein 1	1.06220647533271	1.42696264436784	0.00540819229075271	0.000420429292188024
ENSOARG00000016213	100301555	APOBEC3Z1	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like	8.81074659552824	7.83354857508681	1.75052032490014e-07	3.31920890121653e-05
ENSOARG00000016214		JPT2	Jupiter microtubule associated homolog 2	-1.12929085747257	-1.01451229651861	0.0104137993199407	0.00424930615238907
ENSOARG00000016226	101104344	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2	0.960113500783869	1.45480494096329	0.00363832296638541	0.00347231398513559
ENSOARG00000016246	101110650	MFSD6	major facilitator superfamily domain containing 6	-1.05438442791181	-1.06271867967847	0.00876486216847032	0.0457371993777039
ENSOARG00000016264	101122144	VPS37C	VPS37C, ESCRT-I subunit	1.10728394933716	2.02061974361998	0.0013480189813096	0.00153394864012001
ENSOARG00000016278	101106554	GCNT2	glucosaminyl (N-acetyl) transferase 2 (I blood group)	2.46971656530709	2.48418103910477	0.000155246821288798	0.000713633830122638
ENSOARG00000016300	101108669	FN3KRP	fructosamine 3 kinase related protein	-1.01439576765373	-1.23608624540663	0.00652051380015544	0.00162411355387057
ENSOARG00000016302	101106080	TRIM36	tripartite motif containing 36	2.72396182320389	3.42947424024292	2.51299772487622e-05	0.00021186864634899
ENSOARG00000016330	101116411	DSCC1	DNA replication and sister chromatid cohesion 1	-1.20050409127126	-1.6392386423078	0.0253789054679115	0.00314391970778238
ENSOARG00000016367	100302080	RASSF1	Ras association domain family member 1	1.18318351144607	1.3855242770129	0.00344665901412229	0.00489409752939173
ENSOARG00000016386	101118272	ATG4D	autophagy related 4D cysteine peptidase	1.59709727899122	2.8396577150475	1.94691380646877e-05	0.000538897411890781
ENSOARG00000016390	101113825	SLC40A1	solute carrier family 40 member 1	-1.83846522281879	-2.77771371514465	0.000123671083179669	0.000713633830122638
ENSOARG00000016399	101120399	CDC42EP3	CDC42 effector protein 3	-1.74094660906865	-1.34014811246988	0.00195019821626998	0.00687425264056199
ENSOARG00000016452	443513	PPARG	peroxisome proliferator-activated receptor gamma	-2.00968028311942	-2.02086566286894	0.00492224910658259	0.000208735606191303
ENSOARG00000016485	100302348	PMP22	peripheral myelin protein 22	-1.24109102674688	-1.32917834509018	0.00575418716656224	0.000932447277290977
ENSOARG00000016486	101110258	APBB1IP	amyloid beta precursor protein binding family B member 1 interacting protein	-1.93827881862452	-1.01156938357243	4.46199849705038e-05	0.00310593472129947
ENSOARG00000016498	101114609	SLC27A1	solute carrier family 27 member 1	-1.49928898269202	-2.77435386587348	0.00161420997581146	0.000121047319622841
ENSOARG00000016510				2.0770800871202	2.59902449229454	0.000843953495445814	0.00108588410647397
ENSOARG00000016547	101115511	CALCRL	calcitonin receptor like receptor	1.44370706859486	1.40120313232655	0.0255710629351636	0.0489795079723802
ENSOARG00000016549	101104461	LONRF3	LON peptidase N-terminal domain and ring finger 3	-1.75902391642688	-2.39259886677975	0.0221543925002086	0.000949979428367593
ENSOARG00000016611	442997	CXCL10	C-X-C motif chemokine ligand 10	4.89011148891527	5.98875528788727	1.9145937077353e-05	6.42458820454453e-05
ENSOARG00000016617	101114219	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	3.26582179167475	3.9461506735849	0.000180201995631001	6.72292183835259e-05
ENSOARG00000016628	101118528	CDKN2D	cyclin dependent kinase inhibitor 2D	1.60728162511664	2.88068277688274	0.00548478628067587	0.000117790518518688
ENSOARG00000016637	101106973	DCP1A	decapping mRNA 1A	1.14708867834026	1.51755977367324	0.00430738976623203	0.0348487783055222
ENSOARG00000016662		TNFAIP8	TNF alpha induced protein 8	1.9890272376376	3.40501281498977	0.000146347570242288	1.57386809230501e-05
ENSOARG00000016668	101108750	CXCL11	C-X-C motif chemokine ligand 11	7.61810648269707	7.10099860073724	9.54233119759522e-07	0.000254246494361204
ENSOARG00000016678	101121363	SOAT1	sterol O-acyltransferase 1	0.853736705372893	1.06710425087336	0.0342033050746942	0.00985743321680533
ENSOARG00000016679	101108113		dedicator of cytokinesis 11	-1.3486052084126	-1.80925589615217	0.00293974676572353	0.000123319114599305
ENSOARG00000016693	101107085	MIEF1	mitochondrial elongation factor 1	0.962013548011563	1.75522365369495	0.0431103544177983	0.0147819663319157
ENSOARG00000016704	101123557	CNGA1	cyclic nucleotide gated channel alpha 1	6.51189102493258	6.65143870612479	1.28370492776933e-05	2.29784457141182e-06
