ENSEMBL	ENTREZID	SYMBOL	DESCRIPTION	LPS100_1_hit.vs.LPS100_2_hit.logFC	LPS100.A10_1_hit.vs.LPS100.A10_2_hit.logFC	LPS100.B100_1_hit.vs.LPS100.B100_2_hit.logFC	LPS100_1_hit.vs.LPS100_2_hit.p.value	LPS100.A10_1_hit.vs.LPS100.A10_2_hit.p.value	LPS100.B100_1_hit.vs.LPS100.B100_2_hit.p.value
ENSOARG00000001541	101118110	PEX3	peroxisomal biogenesis factor 3	1.68615447713331	1.65981441387618	1.97972964061136	0.0212165477479377	0.0288466961287585	0.00884444640597892
ENSOARG00000001548	101118903	CRYBB1	crystallin beta B1	1.91813691122071	1.38219220406144	1.64657193469257	0.00167424217347073	0.0140772745292915	0.00466217498255038
ENSOARG00000001551	101102112	BCHE	butyrylcholinesterase	1.77649873925562	1.88429364707654	1.94925179469402	0.000219786705297198	0.000189159883307801	0.000123726970085812
ENSOARG00000001558	101107767	RENBP	renin binding protein	2.11288980333709	1.86464292611162	1.79205894444055	0.00051713922461346	0.00135748805044473	0.00174798242938063
ENSOARG00000001564	101121543	BRSK1	BR serine/threonine kinase 1	-2.85000805595437	-2.70664328170192	-2.92686560165928	4.4632433221026e-06	8.47652906465148e-06	4.13501182744114e-06
ENSOARG00000001568	101123159	LOC101123159	complement C4-A-like	-1.67198796091884	-2.67310730366974	-2.45680781046754	0.0262679076012516	0.00188515954087052	0.00227363743348359
ENSOARG00000001571	101102021	NADSYN1	NAD synthetase 1	1.08494644438606	1.22537569807273	1.45898050942083	0.0364179373609594	0.0169238348774608	0.00558610164485101
ENSOARG00000001576	780507	FGFR1	fibroblast growth factor receptor 1	-1.0182516679672	-1.42599987192873	-1.23525771956059	0.00882523764312503	0.000318375269160964	0.00111911226143388
ENSOARG00000001578				1.19525403418354	1.01201554831055	1.09232433311326	0.0130760494513967	0.0455762955517159	0.0245413475442555
ENSOARG00000001588	101108292	LOC101108292	guanylate-binding protein 2-like	4.89108055806767	6.22715196124303	4.6222258362023	0.00368668627105248	0.00291170423012592	0.00463254484610088
ENSOARG00000001591	101118364	FUCA2	alpha-L-fucosidase 2	2.63175729969277	2.6728644703239	2.60580973753745	6.4991786808424e-06	6.44435026456003e-06	7.5990666604089e-06
ENSOARG00000001595		TACC1	transforming acidic coiled-coil containing protein 1	-1.2346723564023	-1.36213574865461	-1.43706209393986	0.00306838335902585	0.00146551891607858	0.000751001468530203
ENSOARG00000001600	101105192	TREML1	triggering receptor expressed on myeloid cells like 1	11.7814016269672	11.3234128327691	8.43443151894085	2.21264273388475e-05	3.899859647161e-05	4.53199940807264e-05
ENSOARG00000001617	101108844	MYH10	myosin heavy chain 10	1.79540490831277	1.18376653698615	1.83848111292795	0.00111610780554158	0.0210288183080206	0.000907256446531274
ENSOARG00000001620	101105725	BTK	Bruton tyrosine kinase	5.20407748699019	4.37697051789847	5.01535863863422	3.51069535985317e-05	0.000168042567505122	5.38664031520632e-05
ENSOARG00000001637	101111037	FMOD	fibromodulin	-2.61650218258951	-2.80618429809624	-2.72277343963587	2.05386873385059e-06	1.39489496807831e-06	1.68710753559744e-06
ENSOARG00000001638	101105982	RPL36A	ribosomal protein L36a	0.909701539847273	1.03462351739674	0.865149643202432	0.0311994389609393	0.010174227841151	0.0476906219211141
ENSOARG00000001647	101106236	GLA	galactosidase alpha	3.70547808522045	3.64540711589567	3.59990561074376	7.48727452105927e-07	1.05736805567234e-06	1.00641722618872e-06
ENSOARG00000001649	101119226	LYNX1	Ly6/neurotoxin 1	2.44419847908585	2.13622579515129	2.16468330348936	0.00036256517918313	0.000821133338587387	0.00078249129648662
ENSOARG00000001659	101117047	WDFY4	WDFY family member 4	4.42371616718802	4.22815866424938	4.0268523902895	9.63489713959555e-05	0.000224239096864764	0.00016736947189758
ENSOARG00000001660	101111470	PRELP	proline and arginine rich end leucine rich repeat protein	-2.00909107933087	-2.05104657463134	-2.08385934032665	0.000221030624892297	0.000220734988277472	0.000160246104831092
ENSOARG00000001668	101109437	TFEC	transcription factor EC	4.6864440244914	5.05938296463778	4.74682407528171	0.000422223049000556	0.000464068790461453	0.000437763944195629
ENSOARG00000001675	101118880	LTV1	LTV1 ribosome biogenesis factor	-1.32742744561365	-1.11037003965555	-1.29735089580165	0.00409438175551936	0.0199478359250176	0.00488070379567435
ENSOARG00000001680	100302355	SFRP2	secreted frizzled related protein 2	-5.16458809675198	-4.38063363302837	-4.64573066914225	0.000167880986371256	0.000659214758466247	0.00032886215570038
ENSOARG00000001691	101102387	TMEM176B	transmembrane protein 176B	8.28197967937096	8.14663025772837	6.89758439740461	3.01296438318057e-07	3.76598472826959e-07	3.81269891829598e-07
ENSOARG00000001695	101106094	NCF2	neutrophil cytosolic factor 2	5.39184134978574	5.41423824739286	5.30073519012647	1.99969745812745e-05	2.42862505754683e-05	2.40588384581388e-05
ENSOARG00000001701	101119545		BOLA class I histocompatibility antigen, alpha chain BL3-7-like	1.63252421578508	1.94820131882924	1.54483268198064	0.000198914860395955	5.33490954658071e-05	0.00032886215570038
ENSOARG00000001710	101111510	CD19	CD19 molecule	-1.88400252200201	-1.9635129482372	-1.85249413324893	0.00678245852083772	0.00481717237367672	0.00726789731559711
ENSOARG00000001722	101108912	GNPDA1	glucosamine-6-phosphate deaminase 1	1.48588764566891	1.21984541197804	1.2136216312082	0.000526071282406503	0.00299786604767705	0.00273578106715724
ENSOARG00000001735	101121442	HSPA12B	heat shock protein family A (Hsp70) member 12B	1.19008321797348	1.78437746064164	1.72488635478153	0.0355788434625889	0.00422370069124288	0.00447713087140423
ENSOARG00000001744	101105447	TREM2	triggering receptor expressed on myeloid cells 2	6.09041684756864	5.35196340288213	6.04726238601802	6.09338252395631e-07	1.116644598375e-06	6.85021726031862e-07
ENSOARG00000001745	101106707	CDH8	cadherin 8	-2.45206014383644	-2.19875932552449	-2.4072981191443	1.67291233958214e-06	4.16967299633228e-06	2.14938221820866e-06
ENSOARG00000001747	101121184	SGSH	N-sulfoglucosamine sulfohydrolase	2.17799494041642	1.77032647262533	2.01860045698443	0.000163924147634128	0.000943102967665103	0.000332953204010959
ENSOARG00000001748		RASD1	ras related dexamethasone induced 1	5.51790249478244	3.51728542762735	5.78811025189222	0.0050878535447309	0.0455762955517159	0.00456518849693579
ENSOARG00000001754	101108043	MDFIC	MyoD family inhibitor domain containing	1.83070387931902	1.63023552571853	1.59335007311059	0.00327494653721665	0.00810145378337286	0.00860169475246711
ENSOARG00000001755	101123419		complement C4	-1.54760028489599	-1.8223674913041	-2.23502795416229	0.00533769488342506	0.00204579073498738	0.000325505408608127
ENSOARG00000001756	101112310	TMEM176A	transmembrane protein 176A	7.5154102571899	6.80124914798553	6.04295029117135	2.33269676247305e-07	3.76598472826959e-07	3.44571957524372e-07
ENSOARG00000001757		FOXS1	forkhead box S1	2.46676238132118	4.37811539330567	2.654838573255	0.00782257774019385	0.000646671502781901	0.00517399258881238
ENSOARG00000001786	101119909	STX11	syntaxin 11	2.63877590643055	2.42671635628315	2.43733616538435	0.00100086175067376	0.00195850407927207	0.00158158735029443
ENSOARG00000001793	101121637	AKR1A1	aldo-keto reductase family 1 member A1	1.39355809755058	1.15483172400409	1.10006207846065	0.00217545024058255	0.0100955989424504	0.0136481997794838
ENSOARG00000001800	101107769	NKAIN1	sodium/potassium transporting ATPase interacting 1	-1.73727137707766	-1.56705240708183	-1.8405713013093	0.00030718764887026	0.000776103322845854	0.000175627199219248
ENSOARG00000001812	101110146	BATF	basic leucine zipper ATF-like transcription factor	3.70102339895902	3.38091329434982	3.54403311619796	0.000882555435852938	0.00454910168799833	0.00102027486110266
ENSOARG00000001815				2.00952451852149	3.04965633358853	1.959415592819	0.0403343155685301	0.00896434705014669	0.0439190995291381
ENSOARG00000001829	101106961	CDH11	cadherin 11	1.77364958477149	1.47830480310274	1.80737541042867	0.00471377892021828	0.0167390339234853	0.00401469361729322
ENSOARG00000001834	101108756		feline leukemia virus subgroup C receptor-related protein 2	2.89044375743321	2.96609483051083	3.03179083163749	0.000150544454498538	0.000222936766637863	0.000133503301850969
ENSOARG00000001849	101107462	CDH5	cadherin 5	6.23661044954757	8.42911628517158	5.53917987856739	8.11527852241485e-06	3.69338544157461e-06	1.226587021638e-05
ENSOARG00000001851	101109353	FGF1	fibroblast growth factor 1	-1.28589740377401	-1.62394095794565	-1.46140689489372	0.00399017370353038	0.000654367688933408	0.00134930556624595
ENSOARG00000001865	101123061	RIN2	Ras and Rab interactor 2	2.57268241860695	1.80094758152084	2.17888600873579	0.00161244020114244	0.0163148708889913	0.00426257671795838
ENSOARG00000001869	101105695	TREM1	triggering receptor expressed on myeloid cells 1	2.56725509742787	1.97628126294643	2.78193340096891	0.00861551324600096	0.0469812481215121	0.00774133423521449
ENSOARG00000001878	101123672		complement C4-A	-1.12882978710968	-2.09986940752334	-1.70883927333145	0.0473100450697536	0.000932007110039768	0.00334960655268339
ENSOARG00000001900				2.19074900453549	3.17270718785564	2.18753401501923	0.00272892047977451	0.000498057535129471	0.00291423024749453
ENSOARG00000001908	101105108	CSPG4	chondroitin sulfate proteoglycan 4	1.8553543546572	2.55241189731335	1.91092846088512	0.00174296424300565	0.000239433613507631	0.00135348740561823
ENSOARG00000001914	780508	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group)	2.55076858659969	2.51828353615287	2.45916387111227	0.000995885140549838	0.00131777474393947	0.00130988361822007
ENSOARG00000001934	105605733	LOC105605733	high affinity cationic amino acid transporter 1-like	-2.21898665886743	-2.24784937762333	-2.35470621601828	0.000703968534861542	0.000830534658184088	0.000456567288970056
ENSOARG00000001964	101110709	NUP210	nucleoporin 210	3.27375248476599	3.40769294864938	2.20962519493928	0.000904662010476452	0.00133584266736071	0.00830276113319841
ENSOARG00000001968	101102052	MFAP5	microfibril associated protein 5	4.1817052997699	4.14980048846826	4.02358530785366	7.40779072414724e-07	9.59659233836824e-07	1.00367175438426e-06
ENSOARG00000001976				-2.19902509275575	-2.00146802255592	-1.81618043372429	0.0125002000005127	0.0230742712446774	0.0339543623237517
ENSOARG00000001988	101122882	RDH13	retinol dehydrogenase 13	-2.73786772335196	-2.66594924823636	-2.59935098865747	0.000195143605728119	0.000259026971745295	0.000278099729398421
ENSOARG00000001994	101118815	GPR83	G protein-coupled receptor 83	2.45675838848426	2.7100367238774	2.87343866659984	0.00076387946395742	0.000616782127654768	0.00034818235535302
ENSOARG00000001996	101111892	TADA2A	transcriptional adaptor 2A	-1.12368322386525	-0.987929425783477	-1.24587506854277	0.0048139631822196	0.0189766660493831	0.00173044796210203
ENSOARG00000002009	101121322	SDC3	syndecan 3	2.57999376903734	1.6426986620585	2.11883521970735	1.53065837168859e-05	0.000565466486773297	6.48089436915067e-05
ENSOARG00000002017	101106701	ARPC5	actin related protein 2/3 complex subunit 5	1.94297371084859	1.68367051079565	1.94110808831235	7.85719990989145e-05	0.00030042407166232	8.50098367448944e-05
ENSOARG00000002035	101123073	WARS	tryptophanyl-tRNA synthetase	2.66098881592647	3.0288100909164	2.59112632036504	0.0189781310614758	0.0111571378733554	0.0207263855864123
ENSOARG00000002039	101104422	CMTM3	CKLF like MARVEL transmembrane domain containing 3	1.18364352302636	1.53479858811545	1.02254404363692	0.000646025428063987	7.44829348623523e-05	0.00324870843924809
ENSOARG00000002042		CYBRD1	cytochrome b reductase 1	1.76881373657168	1.44292947562211	1.91537195304088	0.001347061866142	0.00575300246203079	0.000791874814328626
ENSOARG00000002047	101106049	SMC4	structural maintenance of chromosomes 4	1.36252574649628	1.1143960880857	1.54202121543165	0.00823263961870873	0.0379432038610379	0.00390578101182618
ENSOARG00000002050	554323	TGFB3	transforming growth factor beta 3	2.03377445898226	1.44683024607153	2.06265432378109	0.00165584176355668	0.0169621788159184	0.00145235388809292
ENSOARG00000002051	101121396	LOC101121396	tubulin alpha-1C chain-like	-1.02615443817758	-1.15220794513266	-1.12775484338153	0.0176519017800017	0.00635650716700595	0.00727327884551291
ENSOARG00000002053	101120648	EFEMP1	EGF containing fibulin extracellular matrix protein 1	-1.2832371842582	-1.35351651405374	-1.40345899831157	0.000264831096058533	0.000172632805759647	0.000105619870842022
ENSOARG00000002067	101116504	ZPR1	ZPR1 zinc finger	-1.51917490067139	-1.49817116220396	-1.82212121289719	0.000239945651774001	0.000302003848125473	5.13407641418368e-05
ENSOARG00000002070	101106955	RGL1	ral guanine nucleotide dissociation stimulator like 1	2.15960314689806	1.43095586893955	2.10356398284079	0.0031512922292609	0.0384783659088417	0.0035446996522843
ENSOARG00000002094	101121575	LAPTM5	lysosomal protein transmembrane 5	5.42457673492425	4.77552596241309	5.43166871764451	2.0576975019183e-07	2.94265860423722e-07	2.38173996804737e-07
ENSOARG00000002098	101105498	ARL10	ADP ribosylation factor like GTPase 10	-2.35691210900823	-2.14473530340463	-2.07695771950054	0.000200898635501315	0.000459856856793173	0.000516391081425847
ENSOARG00000002099				5.3370089148133	5.15010247846124	5.34168873568861	0.00047865399807558	0.00131852241805978	0.000565057780288053
ENSOARG00000002100				4.4938177951092	1.84699622007157	3.39190217475269	0.000277930736820874	0.028225627014647	0.00066181138181318
ENSOARG00000002108				2.95097038124372	2.68881696541959	2.6581290931339	0.00588504324308043	0.0149830270215399	0.011409385273866
ENSOARG00000002126				5.16311777847388	5.19566225769738	5.5074983737636	7.25559802725651e-05	0.000100082190296382	7.12212670484703e-05
ENSOARG00000002135				-2.3725408182272	-1.77559854798745	-2.22290597832034	0.000540487693333796	0.00539477514104957	0.000881189573876054
ENSOARG00000002158	101112736	VASH1	vasohibin 1	-1.39481699478421	-1.78920849102311	-1.52783644293061	0.0130594580958649	0.00270293544520649	0.00739496699181517
ENSOARG00000002159	101103371	LRRC15	leucine rich repeat containing 15	4.84905782849382	2.46172277683245	3.63062993108529	0.000109757327662665	0.00374762421495767	0.000415474015834587
ENSOARG00000002164	101120906	PNPT1	polyribonucleotide nucleotidyltransferase 1	1.45822458082448	2.07763320263021	1.43702549081992	0.0357199580202485	0.00535249126014706	0.0376412684892815
ENSOARG00000002165	101116825	NOP16	NOP16 nucleolar protein	-1.09910990609039	-1.03515857421189	-1.35936239916002	0.008313440755802	0.0160507129965497	0.00111832783912251
ENSOARG00000002173	101117765	PLAC8	placenta specific 8	11.8661487216294	13.2027558296181	10.6842489112691	0.00027238630553936	0.000699059036290305	0.000341360031679562
ENSOARG00000002177		RAB32	RAB32, member RAS oncogene family	2.11625451697769	2.34515556537456	2.00587468756985	4.03004572430772e-05	2.2431959252289e-05	6.64956159099756e-05
ENSOARG00000002186				2.04918083509916	1.74231713110926	1.93377196494708	0.000194153402362273	0.000678211192505166	0.000307029726014052
ENSOARG00000002189				2.44183309866625	2.47975499127989	2.14169667032249	7.91252571039605e-05	7.73042865869669e-05	0.00021010560782268
ENSOARG00000002196	101123401	FCAR	Fc fragment of IgA receptor	10.8771012819711	10.614957788971	10.776910627479	1.40136792518304e-05	2.17685044425557e-05	1.98903338286891e-05
ENSOARG00000002197	101107770	LOC101107770	squalene synthase-like	-2.04208466110042	-1.36636187659195	-2.09476422786029	0.000380939673918484	0.0108984061065424	0.000318768228193122
ENSOARG00000002211	101123244	SERPINB9	serpin B9	-2.21564418207627	-1.75098098915747	-2.07930718351787	0.000625680485572188	0.00532399213297266	0.00109819745574181
ENSOARG00000002217	101123656		putative killer cell immunoglobulin-like receptor like protein KIR3DP1	9.76961916077623	5.89157700608888	9.69613629048262	7.44920619949267e-06	1.75485057222774e-05	1.09436511975672e-05
ENSOARG00000002220	101102099	POMGNT1	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)	-0.995547149276767	-0.960872747250949	-1.09440342545823	0.00672887785775579	0.0111207114117571	0.00227853521785177
ENSOARG00000002229	101108816	PTPRU	protein tyrosine phosphatase, receptor type U	-2.02353488276216	-1.96394095163786	-1.8822951696046	0.00159995943626464	0.00260928201942786	0.00264316292421149
ENSOARG00000002248	101118784	TBC1D9B	TBC1 domain family member 9B	0.980594391091577	0.948379175787526	0.955483748439855	0.00643817340131461	0.0103639299540637	0.00858950837705308
ENSOARG00000002251	100196903	IDO1	indoleamine 2,3-dioxygenase 1	8.55153629592119	9.58835337059588	8.85679470791	2.81017697253458e-05	2.33477261225113e-05	2.53373588113779e-05
ENSOARG00000002256	101123343	TRAP1	TNF receptor associated protein 1	-1.3316288635228	-1.07865706794921	-1.34710645320256	0.00172771075320782	0.0126631721279444	0.00148372509906916
ENSOARG00000002262				1.67212323903101	1.7739357750841	1.67873238622175	0.000128401296510902	9.18120331713903e-05	0.000128269361478827
ENSOARG00000002263	101109862	SRPX2	sushi repeat containing protein X-linked 2	2.92990829233856	2.8607708212168	2.88394660675045	0.000121419292467092	0.000161147883047294	0.000137910962636048
ENSOARG00000002264	101102597	RAD54L	RAD54 like	1.21375791371009	2.17594322249936	1.90295429641492	0.0407502340071789	0.00203815682336932	0.00386085846050694
ENSOARG00000002281	101118018	RNF44	ring finger protein 44	-2.08052685734322	-1.88354911319603	-1.79944892671946	0.00157354629242176	0.00342861866401297	0.00459311225285458
